id,date,description,normalized_description,amount,merchant,category,subcategory,account,account_type,source_file,needs_review,notes,created_at,updated_at
2c81f5aab20d115076dcf8ae0ec4562cb3187163211441713805df148b1db056,2026-02-20,POS Purchase Aldi 69081 Bridgeville,Aldi 69081 Bridgeville,-85.53,Aldi 69081,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:19:49Z
f98117000dbf69d82ad39ebec470e4f560ccf3df760d1f9074b328f9717f26ae,2026-02-19,Online Transfer To XXXXX5982,Online Transfer To Xxxxx5982,-100.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
c36bffdb208df408b9235a526b870abde1b3d496ac2ffdace62b1c6a4ce50d9e,2026-02-19,Web Pmt Recur- Il Payment,Web Pmt Recur- Il Payment,-665.58,Web Pmt,Payments,Loan,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
f5d99489593837c4521543ac38857e17ecaa64c46d9495cc3f16eeacedb92bc0,2026-02-18,Web Pmt- Internet Cclc 043000092972046,Web Pmt- Internet Cclc 043000092972046,-240.00,Web Pmt-,Payments,Loan,Joint Account,checking,Joint_Account_Spend_x5974_Statement_March_2026.txt,false,,2026-04-10T20:19:49Z,2026-04-10T20:48:20Z
adefb24e0ad114159a4e8870459601bdf4f1b137dbd10c062c23e55fd44254e7,2026-02-17,2300 Debit Card Purchase Schoolcafe 855- 729232,Schoolcafe 855- 729232,-21.00,Schoolcafe 855-,Child Care,Daycare,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
f6ef3485cf2b78686fa9e7813bdec15fb56aca9de08d95b5d285e7da51a4db83,2026-02-17,POS Purchase Five Below 815 Bridgeville,Five Below 815 Bridgeville,-15.54,Five Below,Shopping,General Merchandise,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
4a8300cec0c335b243ab082bc955ca7585fa07374ab8afdce6ea0e337a0334da,2026-02-17,2300 Debit Card Purchase Giant Eagle #1241,Giant Eagle,-6.41,Giant Eagle,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
194f5d471fd030a2ff2abed2d245aedca494ecf96e2e5c1656b8b57d44175f41,2026-02-17,2300 Recurring Debit Card Att* Bill Payment,Att* Bill Payment,-168.24,Att* Bill,Utilities,Phone,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
d2c62bf73f14f17529ebedc86cd40a0a6999db848305b47239d736a1b40da839,2026-02-17,POS Purchase Giant Eagle #1 Bridgeville,Giant Eagle Bridgeville,-40.50,Giant Eagle,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
93a7fcbab862e16d99c49b0ba8a969f1fcd5271b3e8f2bf504e17deb0fe1331a,2026-02-17,Online Transfer To XXXXX5982,Online Transfer To Xxxxx5982,-100.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
b65a33d0c8a12403e8a3dc1d96d0c6437bd72497ff883c88ec2763cdcd8a1192,2026-02-14,$120 Disney Streaming Credit,$120 Disney Streaming Credit,10.0,$120 Disney,Subscriptions,Streaming,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
0c4afc69de149c34d38d5d1cad484d356acb45086368556c0a3ddff7bead50fd,2026-02-14,APPLE.COM/BILL      INTERNET CHARGE     CA,Apple.Com/Bill,-21.39,Apple,Subscriptions,Software,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
d4c5bd9397bf58959fb8c86363bfec15d17bdcfceac4584251ee668a2beb23a2,2026-02-14,DISNEYPLUS          888-905-7888        CA,Disneyplus,-20.32,Disney+,Subscriptions,Streaming,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
40e0c89c372cd7c3b67334a737edda94616bfac42c419dc305fd84ee2177ceb1,2026-02-13,Online Transfer From XXXXX6029,Online Transfer From Xxxxx6029,6000.00,Online Transfer,Transfers,Inbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
1592ddd04cc3b2b53cf91546a0146fbcfed86ea77c7524e3dbb48724dccb4bf6,2026-02-13,POS Purchase Costco Whse #0 Pittsburgh PA,Costco Whse Pittsburgh,-82.77,Costco,Groceries,Wholesale Club,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
774d5f20bed7f929f5704946bec4f811647031d69aa8c37b2453bb67f8c74edb,2026-02-12,SPOTIFY P3F4594C60 6NEW YORK            NY,Spotify P3F4594C60 6New York,-21.39,Spotify,Subscriptions,Streaming,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
96fdc354bd961838149ebf6f7ce1eba22e10802552f153b7f60a140f64623530,2026-02-12,2300 Debit Card Purchase Giant Eagle #1241,Giant Eagle,-3.18,Giant Eagle,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
f68498afc6f803e7fb044b7d16fb8d3e996e64a3591040a6af94303417c1485f,2026-02-12,Online Transfer To XXXXX5982,Online Transfer To Xxxxx5982,-100.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
0ebcdd5e938f2a4511e110f94db259771dfd985661229f3158e095af5026f873,2026-02-11,Online Transfer FromXXXXX6002 5974,Online Transfer Fromxxxxx6002,350.00,Online Transfer,Transfers,Inbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
49a6b287af1ce46a5fe6e5605a14cd9006fd8dc156251c2508b7971d83f72d9d,2026-02-11,Online Transfer From XXXXX6002,Online Transfer From Xxxxx6002,500.00,Online Transfer,Transfers,Inbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
2e4da9dfeff54c0ddfd751c241b1155fb142396fd9421a5903ba7563cd8759cd,2026-02-11,Web Pmt- Internet Cclc 043000093150990,Web Pmt- Internet Cclc 043000093150990,-120.00,Web Pmt-,Payments,Loan,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
5915e394c46028f2bdc2f159eda39a8fd88bb014518838a5e4b51adea8c274f5,2026-02-11,Direct Payment - Achpayment Sofi,Direct Payment - Achpayment Sofi,-500.00,Direct Payment,Payments,Loan,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
0b25ca801bcd83b370733ce3d6d444a7fb2570d5f67a3cea3e157c601718ea40,2026-02-10,4488 Debit Card Purchase Sheetz 2677 Bridgevil,Sheetz 2677 Bridgevil,-45.41,Sheetz 2677,Transportation,Gas,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
8b780d5595d7cb087845798acf9f1604285e7d83ce1512e1bcb4b20236d9b15f,2026-02-10,Online Transfer To XXXXX6002,Online Transfer To Xxxxx6002,-350.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
edaba00d61b38506990f84519f1f95dc3c2efc442ddee242eb7187e520d3c414,2026-02-09,Online Transfer From XXXXX5982,Online Transfer From Xxxxx5982,250.00,Online Transfer,Transfers,Inbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
9c3384b4c70ea99009384985b81931e95c6f876b5254185ee48107c17e8837f8,2026-02-09,4488 Recurring Debit Card Modwash PA0505 - Brid 5974,Modwash Pa0505 - Brid,-23.53,Modwash Pa0505,Transportation,Car Maintenance,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
b8fc4e5dd614d28e8180ce98b21b02469f2495f08a112b15fddb8db305a86aa2,2026-02-09,POS Purchase Aldi 69081 Bridgeville,Aldi 69081 Bridgeville,-92.16,Aldi 69081,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
36312cc0349fe1475b9aebf685864b36a7705d0c72bccf2517ce430dcba158e1,2026-02-09,POS Purchase Wal-Mart #5040 Carnegie PA,Wal-Mart Carnegie,-32.03,Walmart,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
916da3e13575ee65511eda8130ad80e51fceb0e228016f6a23b120379563d9eb,2026-02-09,POS Purchase Hobbylobby Pittsburgh PA,Hobbylobby Pittsburgh,-11.82,Hobbylobby Pittsburgh,Shopping,Home Goods,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
cc4bda85d147ec364597396783379822b5bfd339308d4fdc2f41a554eda91207,2026-02-09,POS Purchase Sams Club #657 Pittsburgh PA,Sams Club Pittsburgh,-26.98,Sams Club,Groceries,Wholesale Club,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
1ea953ff4037654f344b4e6298e7ff8e3216ce66140f064fb2760ddd6317eedc,2026-02-09,Direct Payment - Payment,Direct Payment - Payment,-148.68,Direct Payment,Payments,Credit Card,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
6c704405f66c05e853dbc61e66d5f25f4f47f3430ff068072cab2d4408d181ac,2026-02-06,4488 Debit Card Purchase UPMC Front Desk,Upmc Front Desk,-40.00,Upmc Front,Health,Medical,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
898fff8c149e967ac688b15ea52627862da4ca619b1d9c3237cadf4ce14e008f,2026-02-05,GAMEDAY MEN S HEALTHWEXFORD             PA,Gameday Men S Healthwexford,-226.66,Gameday Men,Health,Medical,American Express,credit_card,american express.csv,true,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
835b10bb21fff5f42cce39baff81b15f08e4eaf6b09ed52ae582b62d9bebbe4c,2026-02-05,Direct Payment - Opco-ACH,Direct Payment - Opco-Ach,-191.07,Direct Payment,Payments,Credit Card,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
c0321b29b6ddf369d8455581f2903c5c6920b2c9b9889b4879bfe481b2de6804,2026-02-05,Online Transfer To XXXXX5982,Online Transfer To Xxxxx5982,-100.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
f5360464ff598d3c42c706b14b70e0d15994aaa817bae0452cbeacdf49e0b207,2026-02-04,APPLE.COM/BILL      INTERNET CHARGE     CA,Apple.Com/Bill,-9.99,Apple,Subscriptions,Software,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
d40486a5c26c65823fab28ef36ee323eb4bbfa52f9ccab00f9a37e24f802f90e,2026-02-04,4488 Recurring Debit Card Verizon*Recurring Pay,Verizon Pay,-54.99,Verizon,Utilities,Phone,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
ccc1040b938010927e65580907644e1c20d96ac782285015ca2b8579b78fb378,2026-02-04,Web Pmt- Internet Cclc 043000093623976,Web Pmt- Internet Cclc 043000093623976,-96.00,Web Pmt-,Payments,Loan,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
bd0748f0f13ad7da7b284390873a04c7aa385304285a4758a3bc2cd88476b6d2,2026-02-03,NETFLIX.COM         866-579-7172        CA,Netflix.Com,-8.55,Netflix,Subscriptions,Streaming,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
c8d006b93681f4e70fe6444458fde0b7692c44dc4b03e1ffe836a05812f455eb,2026-02-03,4488 Debit Card Purchase Act*Usc Recreation,Act Recreation,-114.00,Act Recreation,Entertainment,Events,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
6e4ebf0229f2d326eef610194d5d17fea0328ea91fa05a1701b06c6aee7702e5,2026-02-03,Web Pmt Recur- Mtg Pmt Citizens 8104531101,Web Pmt Recur- Mtg Pmt Citizens 8104531101,-1473.77,Web Pmt,Payments,Mortgage,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
16889885a4b4b43c2e16878d0a8f4c5c0b19600eb7b8b21edf675b9dc29dc130,2026-02-03,Online Transfer To XXXXX5982,Online Transfer To Xxxxx5982,-100.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
8e754eb26d095e9dcb5bc4176d14b464c43920e3b3af045b40d704c4f6860d24,2026-02-03,Online Transfer To XXXXX6002,Online Transfer To Xxxxx6002,-350.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
ed9fbd5ccf915fe30c2d32a54b291ad76c3e3f330c6394fa0ec5dc51c12b79b6,2026-02-02,DebitCard CreditAmazon MktplacePmts Amzn.com/biWA,Debitcard Creditamazon Mktplacepmts Amzn.Com/Biwa,27.10,Debitcard Creditamazon,Shopping,General Merchandise,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
bf265b2e9e78b4098a3f05a3c063af6f85a60ab15ea598d5495de00baa07964a,2026-02-02,2300 Debit Card Purchase Childrens Com Peds,Childrens Com Peds,-20.00,Childrens Com,Health,Medical,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
cc9c7a544afe81282a94d684477969aac6ff022c2aea473b37682035baf1bde9,2026-02-02,POS Purchase Costco Whse #0 Pittsburgh PA,Costco Whse Pittsburgh,-260.98,Costco,Groceries,Wholesale Club,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
a05fbde5de1d0202a273dc43ee1299110cc2977fb8f2b83dc0af3b8cdb90931f,2026-02-02,4488 Debit Card Purchase Buffalo Wild Wngs 0021,Buffalo Wild Wngs,-65.49,Buffalo Wild,Food & Drink,Dining Out,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
b77691ef9fe8a5d4653194dc19e1d4589f174a91996b8f5ee0ea74b29bcc678d,2026-02-02,2300 Debit Card Purchase Pizza Hut 036462,Pizza Hut 036462,-10.70,Pizza Hut,Food & Drink,Dining Out,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
103c8552a3b421e862bcb179c4a54424871066dad4b88bf02e639e68b94e4c25,2026-02-02,POS Purchase Aldi 69081 Bridgeville,Aldi 69081 Bridgeville,-66.08,Aldi 69081,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
a52a3351d14fe8af5ef59e15f8f980afd608865c96299d17739de4d735e2339a,2026-02-02,4488 Debit Card Purchase Giant Eagle #1241,Giant Eagle,-8.92,Giant Eagle,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
774f5cbf8ee48e6537270fa4eed5930e8329bdde861160282f583b04aadc0f22,2026-02-02,POS Purchase Giant Eagle #1 Bridgeville,Giant Eagle Bridgeville,-33.47,Giant Eagle,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
832ae2f868d875187dbe64ec416d67b8fb5121b1c9cd6886d69452b831cb1f3d,2026-02-02,4488 Debit Card Purchase Sheetz 2677 Bridgevil,Sheetz 2677 Bridgevil,-55.46,Sheetz 2677,Transportation,Gas,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
98ca6dadc2a60ee4a01d4386f389e06214fd7cda97755e0c5c71f4e594505245,2026-02-01,CHEWY.COM           (800)672-4399       FL,Chewy.Com,-79.3,Chewy,Shopping,General Merchandise,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
281dcbcfd3e66bd0b049b3a21091ce9d180c2e2fdf05e60b3782aaa9c95c988d,2026-01-30,OnlineTransfer FromXXXXX6029,Onlinetransfer Fromxxxxx6029,3300.00,Onlinetransfer Fromxxxxx6029,Transfers,Inbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
a3de314672079305cbf6e563016996b846557ced101408cbbf9512cf828f8863,2026-01-30,2300 Debit Card Purchase Thomas Studio Perform.,Thomas Studio Perform.,-122.00,Thomas Studio,Entertainment,Events,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
2085a96fdcf08ef4c7a87ca8a3bc2dcab86b256c64b31353e9ee3bc4b899d3e3,2026-01-29,OnlineTransfer FromXXXXX6037,Onlinetransfer Fromxxxxx6037,150.00,Onlinetransfer Fromxxxxx6037,Transfers,Inbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
f9109f16d1a10bca37660770a857c2b867403df06ff6414340867a6a122d06d5,2026-01-29,OnlineTransfer FromXXXXX6002,Onlinetransfer Fromxxxxx6002,350.00,Onlinetransfer Fromxxxxx6002,Transfers,Inbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
249338b40653e8964eadfd7a830fd77182773a2a21e5e84ed84074374043b373,2026-01-29,4488 Debit Card Purchase Chick-Fil-A App,Chick-Fil-A App,-25.00,Chick-Fil-A App,Food & Drink,Fast Food,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
e9a1e962003974ab5123af640212dc9b720cd3dd2e0b7f9a83f01a7b0fbbd825,2026-01-29,Direct Payment - Student Ln Dept Education 0000,Direct Payment - Student Ln Dept Education,-200.00,Direct Payment,Payments,Loan,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
017a84e6f2669b9ad4d4f46ae614bff12a5355ec8d4e68a911d280ff84d83ea0,2026-01-28,POS Purchase Amazon.Com*Ej6 Seattle Wa,Amazon.Com Seattle Wa,-42.39,Amazon,Shopping,General Merchandise,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
781ec0a05319cabfd6508a5fafdfaa186e49399cd0faa0ab01523a2f2e4977ee,2026-01-28,Web Pmt- Internet Cclc 043000095352942,Web Pmt- Internet Cclc 043000095352942,-120.00,Web Pmt-,Payments,Loan,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
510ef112a37a13538f1adbb7144a0fdc8bf801703bb13031ff537f766987848d,2026-01-27,OnlineTransfer FromXXXXX5982,Onlinetransfer Fromxxxxx5982,200.00,Onlinetransfer Fromxxxxx5982,Transfers,Inbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
8915cf28913dea0c3e111277bf13ebd4062342301990205869fc9be058e01c7a,2026-01-27,Online Transfer To XXXXX5982,Online Transfer To Xxxxx5982,-100.00,Online Transfer,Transfers,Outbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
feba096d2657cae7d813c1c78c7d5ae4e063ff10fa107a5b99a601bb42763444,2026-01-27,Web Pmt Recur- Ins Prem,Web Pmt Recur- Ins Prem,-137.33,Web Pmt,Payments,Insurance,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
bb5a9143f3bd8804319623c2855a1d1082b019c2f5cce66e8579eb4e359521c2,2026-01-26,OnlineTransfer FromXXXXX5982,Onlinetransfer Fromxxxxx5982,150.00,Onlinetransfer Fromxxxxx5982,Transfers,Inbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
7d86587dd9ac1bcab799fcb340c58c1c74c9683090184a3899f1568039e82f73,2026-01-26,OnlineTransfer FromXXXXX6002,Onlinetransfer Fromxxxxx6002,100.00,Onlinetransfer Fromxxxxx6002,Transfers,Inbound,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
ba1e1d0c93af01272ecffc3009e0324cdc46a6572ae01cf47be81bf5c1e7cc7b,2026-01-26,4488 Debit Card Purchase UPMC Gohealth PA,Upmc Gohealth,-50.00,Upmc Gohealth,Health,Medical,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,true,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
44f8c9bf74b5b07c704cd3d988517261b8136681060eaafa42aba5c242d556af,2026-01-26,2300 Debit Card Purchase Sheetz 2677 Bridgevil,Sheetz 2677 Bridgevil,-30.16,Sheetz 2677,Transportation,Gas,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
309d493468b132cc2ddaa1db048e72c8b8ba435233641211c20b6a62baf1e502,2026-01-26,4488 Debit Card Purchase Giant Eagle #1241,Giant Eagle,-13.36,Giant Eagle,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
ecd7c3cf7526a42dedea4c29615919c787a57cd82f89940a36b1a5ecc5940f7e,2026-01-26,4488 Debit Card Purchase Chick-Fil-A App,Chick-Fil-A App,-25.00,Chick-Fil-A App,Food & Drink,Fast Food,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
5f5f250db5add78f94540f50dab24b69dde12d0f555cdcceac9dc199a397ef56,2026-01-26,2300 Debit Card Purchase Mcdonalds 6822,Mcdonalds,-26.37,Mcdonalds,Food & Drink,Fast Food,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
eb7a590d5af4d7d7e2b1a602820a70997294ab56b4611de9212e815f0f86d21a,2026-01-26,Direct Payment - Student Ln Dept Education 0000,Direct Payment - Student Ln Dept Education,-311.39,Direct Payment,Payments,Loan,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
849f26c5d27d9b603c7221d61432edc0aff1ebb5c3adc6cd96bdeedf591eccc1,2026-01-23,GOOGLE*YOUTUBE TV GOCC GOOGLE.COM,Google Tv Gocc Google.Com,-82.99,YouTube TV,Subscriptions,Streaming,American Express,credit_card,american express.csv,false,,2026-04-10T16:58:30Z,2026-04-10T16:58:30Z
086c969cdd95c823592d722f7087fc98ea51e34bbd11b0882f2b98a97ad9c956,2026-01-23,4488 Debit Card Purchase Sheetz 0677 Bridgevil,Sheetz 0677 Bridgevil,-40.26,Sheetz 0677,Transportation,Gas,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
02392a8c320d027deb9a90a904f1ec4a683f5f4e1a7d61c32aaa84fe96a42779,2026-01-23,4488 Debit Card Purchase Sheetz 2677 Bridgevil,Sheetz 2677 Bridgevil,-34.22,Sheetz 2677,Transportation,Gas,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
68740f0f34d4475310b4eb71cfbe4d1d02457b02e1b5f694d46797948c198306,2026-01-23,POS Purchase Giant Eagle #1 Bridgeville,Giant Eagle Bridgeville,-33.52,Giant Eagle,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
e0fef85f5b207d58e0d53cfdc992e71413e81c898a6ac3176ae7241edf7870bd,2026-01-23,POS Purchase Aldi 69081 Bridgeville,Aldi 69081 Bridgeville,-38.98,Aldi 69081,Groceries,Supermarket,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
d04d20482b439a2b6d8ae6e9e9b296cfc18475572b950b20cc9dac3fd5175cce,2026-01-23,Direct Payment - Gas Bill,Direct Payment - Gas Bill,-131.82,Direct Payment,Utilities,Gas,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:53:38Z
99dcb2bd39d6c226c16dbf67308dd33d99a434ac5d91c4a1ca288c1a05e92c85,2026-01-22,POS Purchase Bjs Wholesale Bridgeville,Bjs Wholesale Bridgeville,-25.99,Bjs Wholesale,Groceries,Wholesale Club,Joint Account,checking,Joint_Account_Spend_x5974_Statement_February_2026.txt,false,,2026-04-10T20:49:21Z,2026-04-10T20:49:21Z
